,TONDUR,EngSpDist_K1,EngSpDist_K2,EngSpDist_K3,EngSpDist_K4,EngSpDist_K5,EngSpDist_K6,EngSpDist_K7,AmbTempDist_K5,AmbTempDist_K6,AmbTempDist_K7,AmbTempDist_K8,AmbTempDist_K9,AmbTempDist_K10,MILEAGE,SlopeAmbTempDist,LABEL
317,13.925596491229431,13.003418116625902,12.75451885677707,11.967443559849796,10.099744887068562,8.065548009886278,7.236843175492536,6.562020275081739,0.0,4.204692619390966,5.998936561946683,5.1298987149230735,3.58351893845611,0.6931471805599453,9.28868933838716,2.7304242866445434,0
263,13.793250531735112,12.885955999167116,12.594737075979182,11.922646835661538,9.197660318818809,7.630218513876136,6.73113742510486,6.0879104453762345,1.9459101490553132,5.402677381872279,5.857933154483459,4.174387269895637,0.0,0.0,9.135832319801121,2.3597098362334763,0
4955,12.97353222377609,12.017556944572892,11.946753838944565,10.463317603229932,7.255873720237749,5.2611345754203205,4.154184562578117,3.505557396986398,0.0,2.0794415416798357,4.499809670330265,4.897839799950911,5.159055299214529,3.091042453358316,8.142063283104147,2.7196992583194084,0
5049,13.235724205051904,11.697183478953464,11.947461877871586,11.731570914977999,11.00239313152376,8.463074857728634,7.270104096016674,6.51426814763338,1.0986122886681098,3.9889840465642745,4.955827057601261,4.6913478822291435,3.295836866004329,0.0,9.165656764349542,2.1100295287508857,0
3138,14.694606044040523,13.73235501042794,13.784344193286351,12.379899053845996,9.682385665606056,7.992065782939387,6.307004947688159,4.816241156068032,0.0,5.267858159063328,6.359573868672378,6.354370040797351,4.564348191467836,0.0,10.037318900169648,3.52885295958992,0
4606,13.803966784255078,12.97749874843919,12.786256314099223,11.399383796984024,9.167954655479745,7.377946390651944,6.518114306220858,5.8794150432993595,0.0,0.0,4.110873864173311,5.497168225293202,6.115892125483034,2.772588722239781,9.01127949117793,3.3826424605053225,0
3324,15.16553268887975,14.079287823675148,14.289381698736499,12.90690496958006,11.454546070742888,10.151503212525444,8.571984361098929,6.522092798170152,4.653960350157523,5.746203190540153,6.818924065275521,6.617402977974478,4.653960350157523,0.0,10.32252678067141,3.7758908311035664,0
3618,12.522748797690946,11.309803879640807,11.267489013201926,10.908730110842892,7.191052753116094,6.2136075980886085,2.2925347571405443,0.9932517730102833,0.0,2.9444389791664403,4.51085950651685,4.143134726391533,2.8903717578961645,0.0,8.07775756373692,1.6762465821062107,0
4444,14.197747911719828,13.464957408971728,13.165038310173708,11.511836872668573,9.792913469825415,7.57111313073133,6.377406988727283,5.348059458442851,0.0,0.6931471805599453,4.74493212836325,5.849324779946859,6.175867270105761,5.4680601411351315,9.266531651625925,3.845883202923601,0
796,13.737011574801347,12.49718657242719,12.543725613385263,11.920252172559666,10.130913919488481,7.992572856628057,7.200275628074167,6.693075806080056,1.791759469228055,3.8501476017100584,6.263398262591624,4.74493212836325,1.3862943611198906,0.0,9.185022563991893,2.664277730258205,0
3399,14.315973251569709,13.599647067582922,13.132670080392968,11.873750186658594,10.420267414590333,8.729769101380356,7.863920356499154,7.2034799230771025,4.290459441148391,5.0106352940962555,5.68697535633982,5.627621113690637,3.2188758248682006,0.0,9.51745735706657,2.786506569619772,0
5432,12.873623261308046,11.897431116913644,11.535750969745457,9.725992330230207,7.597948099715646,5.900718933801237,5.069532935343741,4.191168746857641,0.6931471805599453,2.833213344056216,5.41610040220442,5.236441962829949,3.58351893845611,0.0,7.691656822810547,2.510830334797792,0
3517,14.869290494980046,13.872581106833097,14.079463482919095,12.478464160969327,10.365238471654884,7.107998610410014,4.225372824628505,2.7013612129514133,0.0,3.9318256327243257,6.338594078203183,6.726233402358747,5.746203190540153,0.0,10.278630900757904,3.9131133199101367,0
455,13.938050439645705,13.131753749529668,12.96573950843118,11.47523502035857,8.468926890006745,6.472655365744282,4.05871738457895,3.139832617527748,0.0,1.3862943611198906,5.030437921392435,5.429345628954441,5.54907608489522,0.6931471805599453,9.252441547994819,3.0715703499454956,0
3532,14.191471535003066,13.375514251718831,13.210918245931133,11.916453364567717,9.399389249519563,6.998600962281714,4.736198448394496,3.2068032436339315,1.6094379124341003,5.198497031265826,5.43372200355424,5.655991810819852,4.663439094112067,0.0,9.50822026940441,2.960262094105683,0
4262,14.450745269868149,13.719268784361164,13.171815417723504,11.979266143796675,10.349371373857572,9.16898698629265,8.528746197694813,7.875233299625446,0.0,2.70805020110221,4.68213122712422,6.129050210060545,6.484635235635252,4.584967478670572,9.554071910278985,3.910931500862803,1
2864,14.110699756300887,12.99236903631702,12.993315632477792,12.558126076711169,9.362469008851802,7.585179499076846,6.26415987725144,5.638354669333745,3.091042453358316,4.564348191467836,5.556828061699537,6.129050210060545,4.9344739331306915,2.5649493574615367,9.675142999429854,3.2774877273361325,0
3346,13.731100376747815,12.759750840798842,12.715367297957382,11.041397474476014,7.978790799880012,6.408693522136389,3.775057150354989,2.772588722239781,0.0,4.07753744390572,4.955827057601261,5.384495062789089,4.51085950651685,1.3862943611198906,8.777247096750544,2.672266000611912,0
5306,14.488103030486204,13.318793932527043,13.437028705212692,12.90744589898733,10.49245962567531,7.673269631667983,6.355065451117447,4.73707525686803,1.9459101490553132,3.044522437723423,6.499787040655854,7.421775793644647,4.382026634673881,0.0,9.834673236535767,4.206861229620093,0
74,15.11755399218033,13.885629168902064,14.468868335697614,12.776795662039744,9.582717390562044,7.732763708252379,6.664664089858231,5.771129548115811,1.6094379124341003,6.8966943316227125,7.636752112435779,6.163314804034641,0.6931471805599453,0.0,10.432025384900689,4.078256240465907,0
123,15.033684625312935,14.189269289442928,13.98286245981396,12.734429200596715,10.81059423988474,8.742238932419971,7.25883459656371,6.202333067546579,2.0794415416798357,6.129050210060545,7.150701457592526,5.993961427306569,1.6094379124341003,0.0,10.128110009729737,3.6683674843847975,0
2987,14.265693422249344,13.470906326115207,13.108130772690416,11.28761581936674,8.757201726039284,7.449730671740344,6.239105570022579,5.354697699984144,0.0,2.4849066497880004,4.343805421853684,6.368187186350492,6.1463292576688975,4.204692619390966,9.231710397712375,3.7717154596930853,0
787,12.029311600396865,10.797724886028185,10.589189586646414,10.020221148834718,8.999273601887422,7.286397173046426,6.107690816076114,5.377128546972327,0.0,3.5553480614894135,4.836281906951478,2.5649493574615367,0.0,0.0,7.336285660021297,1.3461034805366454,0
4768,14.502946912756174,13.62980331620177,13.490719450529975,12.193739402796282,9.942737111427213,7.6178579001914954,5.863631175598097,4.735320870453137,4.290459441148391,3.7376696182833684,5.8289456176102075,6.259581464064923,4.859812404361672,0.0,9.775995032020852,3.3134143571668937,1
4370,13.30166788748655,12.199207131732528,12.430568881553768,11.179284616184706,8.662747024017978,5.685957889743649,4.257030144499196,3.068052935133617,0.0,3.295836866004329,4.653960350157523,5.225746673713202,5.556828061699537,3.8066624897703196,8.77137018531062,3.091042453358316,0
3440,13.512946157665661,13.032151538942664,11.994872487105779,8.976994958177377,6.050676406739828,6.3164424043034595,3.044522437723423,2.322387720290225,0.0,1.6094379124341003,5.459585514144159,6.396929655216146,5.655991810819852,0.0,7.701652362642226,3.570130042575849,0
799,14.758432393072871,13.29807933183254,13.91553126217129,13.27605155029174,11.214085372702447,9.433683903293058,8.601846791032033,8.062527334860452,0.0,3.5263605246161616,6.76849321164863,5.58724865840025,2.0794415416798357,0.0,10.551480451088963,3.2330775318441782,0
1613,13.28306438548383,12.262049305818818,12.107579054043443,10.59170510240817,8.089942491236151,7.112164432240096,5.504518197131935,4.605170185988092,0.0,2.302585092994046,4.189654742026425,5.739792912179234,5.424950017481403,2.833213344056216,8.357024439263416,3.095166170542178,0
2857,13.42456340253099,12.683609391966186,12.162940693444375,10.97020489563691,7.883484046604904,6.673045091296462,4.37449836825309,3.3568971227655755,0.0,4.174387269895637,5.241747015059643,6.131226489483141,5.1298987149230735,0.0,8.339978571990427,3.2520174919450997,0
3564,15.515749809732396,14.615231652716199,14.65046185511099,12.882524481187874,10.626266348220677,8.728668937862766,7.352889717548508,6.254021100779027,0.0,5.988961416889864,7.331714969726466,7.716015266642587,5.786897381366708,0.0,10.705982289931356,4.72679767410979,1
2822,14.29994388900163,13.351367323013575,12.871661561438174,12.025048247062468,9.747254706504545,8.324603093145484,7.279249867519148,6.435188367333237,0.0,2.995732273553991,6.234410725718371,6.48768401848461,5.384495062789089,0.0,9.321702839829644,3.6751492613020345,0
1521,15.32455039919813,14.776283942366947,14.014705292003782,12.775538334947758,10.30033227835068,8.908248305807742,7.983167174479811,7.248646309765061,0.0,0.0,4.787491742782046,6.8885724595653635,7.108244139731541,4.859812404361672,10.351756689635858,4.517894311212089,1
3225,13.832356465528342,13.107523407727497,12.69800409323318,10.550556762601973,7.689279570159496,6.5384292174898455,3.720862499966987,3.0007198150650303,0.0,2.5649493574615367,4.8283137373023015,5.796057750765372,5.3706380281276624,3.2188758248682006,8.6652683094816,3.1635552932800346,1
5415,13.08765991807974,12.355272518885938,11.78096895666946,10.639550534072905,8.189133470152468,6.420157781335353,5.60138054103812,4.807294370078226,0.0,3.4011973816621555,5.272999558563747,4.890349128221754,2.6390573296152584,0.0,8.038834757787749,2.2251148313180518,0
300,12.032842436907988,10.680155232389412,10.723309233374009,10.331939754623628,8.176110342237342,6.473890696352274,5.442417710521793,4.807294370078226,0.0,3.58351893845611,5.159055299214529,3.5553480614894135,0.0,0.0,7.418180822726788,1.6841517616133244,0
5081,12.855998862593442,12.216640607392215,11.16080157781577,9.93512186930939,7.526394407367021,5.455321115357702,4.143134726391533,2.681021528714291,0.0,3.713572066704308,4.574710978503383,5.225746673713202,2.995732273553991,0.0,7.256297239690681,2.2407096892759584,0
3741,14.289696865104215,13.008254707988792,13.322999854099207,12.638643063089562,11.145082677882364,7.214577994961301,4.627909672957581,3.1654750481410856,0.6931471805599453,5.442417710521793,5.631211781821365,6.2878585601617845,4.844187086458591,0.0,10.026412899373426,3.3693835134169583,0
5449,14.050371906944505,13.401660847110707,12.7990380995471,11.43796697738462,9.067197219748206,7.1999770314759495,6.324179734851483,5.746203190540153,3.6635616461296463,4.787491742782046,5.631211781821365,5.849324779946859,2.70805020110221,0.0,8.966611387052865,2.868243195385431,0
805,13.161487547435934,12.355080839700312,12.023664885020786,10.631224547864363,9.30667729722423,7.159214141276394,6.1812581187406375,5.465948207931988,1.3862943611198906,4.219507705176107,5.5053315359323625,2.3978952727983707,0.0,0.0,8.183676582620658,1.815712710250548,0
4709,13.736503064271796,12.90470575085028,12.569124911056726,10.79230225169768,9.025214887849494,7.674896139450409,6.975974517959281,6.263207768258254,0.0,0.0,4.330733340286331,6.18826412308259,5.929589143389895,3.6375861597263857,8.706986763048892,3.5558674071256,0
2471,13.847529825921587,13.227712993002749,12.463939504119761,10.874984015227275,7.900858892869252,6.816735880594968,5.064491966886966,4.225372824628505,0.0,0.6931471805599453,5.749392985908253,6.447305862541213,3.6109179126442243,1.0986122886681098,8.325063693631197,3.3114273822334463,0
1066,13.933274215655128,13.511806685871308,12.284708209795477,10.319500172885128,8.030084094267563,6.931471805599453,5.262690188904886,4.672828834461906,0.0,3.1780538303479458,4.290459441148391,5.484796933490655,5.187385805840755,2.0794415416798357,8.218247926685745,2.870993283058854,0
1345,13.26441799394024,12.461450639665996,12.27999574345285,10.32934988237599,7.348265728833102,6.553505962258243,4.464758032271346,3.8979240810486444,0.0,3.58351893845611,5.0238805208462765,5.407171771460119,3.044522437723423,0.0,8.214465160759186,2.4452413933955692,0
2622,14.58008814347787,13.513473138807264,13.487971580698872,13.001886291050033,9.907604068047968,7.871730802421703,6.47126379226885,5.806038175360548,0.0,3.8501476017100584,6.322565239927284,6.729824070489475,5.739792912179234,3.871201010907891,10.0841827875855,3.959600313172369,0
811,13.097355470113806,11.987114074955274,11.767077640811959,11.281458620958116,8.452505325794,6.094697801749634,5.086361004624392,4.4355674016019115,0.6931471805599453,3.6635616461296463,5.703782474656201,4.276666119016055,0.6931471805599453,0.0,8.444192298531748,2.180930937850119,0
5471,13.671827814283375,12.579293448660094,12.64420982759372,12.091495341022558,9.07173326252472,6.253059284796445,5.053694783556702,4.027135812528651,0.0,2.5649493574615367,5.572154032177765,6.2166061010848646,3.6375861597263857,0.0,9.249849505070895,3.1160709633016155,0
3008,14.850716093692393,13.695341828802833,13.856208256760135,13.10879250830526,12.096712475240343,9.560137719374648,6.126432407518466,4.131961425793407,0.0,3.1780538303479458,5.958424693029782,6.904750769961838,5.780743515792329,0.0,10.646305461835654,3.952059236771904,0
4067,15.488358235981016,14.669016025514178,14.675457706287036,12.166945048041494,9.262249476713611,7.405252472536795,6.506082969112669,5.6736668507515775,0.0,3.332204510175204,6.932447891572509,7.642524134232902,6.5638555265321274,0.0,10.57052173723882,4.727119614339002,1
2296,14.238303075680495,13.141949118437285,13.194170046447304,12.020015319431343,9.606710916291407,7.686483647632288,5.881928660039675,4.989752083179832,0.0,2.995732273553991,5.905361848054571,6.620073206530356,4.110873864173311,0.0,9.480672806092851,3.496874803483094,0
4166,13.397920539317463,12.537230787327617,12.401905018802074,10.371799126062651,8.099098666907931,6.48432984549698,5.619313318029751,4.8283137373023015,3.295836866004329,4.912654885736052,5.159055299214529,4.653960350157523,0.0,0.0,8.403800504061147,2.055676529038607,0
4029,13.534044062066146,12.178083580606096,12.012530978053755,11.325344501713307,9.703907928305894,8.107991109511163,7.072421900537371,6.3240004751933885,0.0,3.784189633918261,5.375278407684165,6.068425588244111,2.5649493574615367,0.0,8.637639344492104,2.930627935806732,0
4139,14.89134137498155,14.164175658585494,13.788952802075034,12.155599541010725,10.49762070249711,9.194200827393033,8.483470934011205,7.764296006450518,0.0,3.1780538303479458,5.739792912179234,6.483107351457199,6.905753276311464,5.135798437050262,9.932900713104477,4.357718417890944,1
540,14.101084760418187,12.952939723892687,13.001798526084103,12.550252601219588,10.046414047645646,7.0992843165270045,5.738183901373533,5.019925341003349,1.6094379124341003,5.087596335232384,6.2878585601617845,5.365976015021851,0.0,0.0,9.72549660510262,2.8997552047619624,0
3575,15.631438388565904,15.174974223672853,14.323621119281661,11.924624435452941,9.21164951467481,7.974498431975852,7.020994674588648,6.280021236970423,0.0,2.6390573296152584,4.454347296253507,6.421622267806518,6.697034247666484,0.6931471805599453,10.342516377482433,4.0182921990221905,1
3002,14.225464443088473,12.979976432723296,13.493642203649847,11.678199196514111,9.606448506493269,7.797496675622756,6.040492778175336,4.547541073151455,3.1780538303479458,6.040254711277414,6.654152520183219,6.230481447578482,4.3694478524670215,0.6931471805599453,9.482502632769927,3.589561252912073,0
5741,12.119043632021386,10.990028946878127,10.489603377918543,9.983444102652054,7.090410113566212,5.1101789244325175,4.335982696172475,3.529297384289471,0.0,2.5649493574615367,3.8918202981106265,4.653960350157523,4.23410650459726,1.0986122886681098,7.156176637480615,2.0907410969337694,0
427,13.298885986085926,12.268703254009345,11.840323800846893,10.355976185860595,8.66638875777809,7.704676717758536,6.582717419986587,5.480222169845649,0.0,0.0,3.8066624897703196,6.1092475827643655,4.844187086458591,1.0986122886681098,7.757478766584179,3.037862502870904,0
3058,15.499180049198195,14.613177200595613,14.466974539940844,13.316885042633947,12.05351045338805,9.78299083818206,7.453851516830047,6.065179584930263,4.553876891600541,6.852242569051878,6.673297967767654,7.02108396428914,5.940171252720432,1.6094379124341003,10.856303059092655,4.258831251380021,0
2522,13.702768084801352,12.682087235201182,12.396493398441873,12.051371314122157,9.545003830887694,7.630169957222651,6.526201990920286,6.0364379127507135,2.995732273553991,4.564348191467836,5.3230099791384085,6.410174881966167,4.59511985013459,0.0,9.135077887475635,3.322197900682146,0
2131,13.788857808059328,12.707664569601537,12.902902536579802,10.972358588986376,8.321616167819833,7.099614540256581,5.642616039418714,4.822697998516666,3.58351893845611,5.170483995038151,5.91350300563827,5.910796644040527,2.70805020110221,0.0,9.002454823050954,3.0071816303212,0
3951,14.366575318421893,13.901026567449012,12.74078548447036,10.266563466485747,6.864116821952307,4.946629964120343,3.8066624897703196,3.580737295494233,0.0,3.091042453358316,5.934894195619588,6.782192056006791,6.373319789577012,1.6094379124341003,8.388450315523512,4.089585782421894,0
2295,14.114789105629837,12.87004613218484,12.99230161578553,12.41505479586823,9.243204385595355,7.558360236276408,6.054204576929168,5.072043922224899,0.0,3.295836866004329,5.940171252720432,6.651571873589727,3.8918202981106265,0.0,9.558176367247711,3.5118167724373524,0
920,14.561453583517022,13.539323760937826,13.759379475062671,11.459359062713617,7.7871745360803875,6.373149126550743,3.6454498961866,2.8903717578961645,0.0,0.0,3.9889840465642745,6.949856455000773,6.648984550024776,0.0,9.665611001619853,4.193412594393255,0
2240,13.599964323811799,12.160852974556775,12.40650708581354,11.532354493075156,8.713713467610004,7.340511247326205,6.010776858140355,4.922168312773925,1.6094379124341003,3.713572066704308,5.41610040220442,5.971261839790462,3.6888794541139363,0.0,8.896998552743824,2.9335344451998684,0
4021,14.29059376428664,12.730790523520861,13.127556469927615,12.75736416842198,10.598742510172437,8.756902765318923,7.741446704534391,7.241581159948149,0.0,5.337538079701318,6.452048954437226,6.018593214496234,1.0986122886681098,0.0,9.939481912759504,3.268531415314062,0
2416,13.830715179635165,12.646673854056138,12.929240657502076,11.719798974055854,9.343778010205899,7.926277636639484,6.119637860830965,4.686750172980514,0.0,2.833213344056216,5.991464547107982,6.289715570908998,4.584967478670572,0.0,9.22276289197474,3.3593226446507374,0
2401,13.032295990113823,12.16598996098627,11.872451341136948,10.527306090958751,7.884388239862454,6.579251212010101,3.7796338173824005,2.6946271807700692,0.0,2.4849066497880004,4.9344739331306915,5.220355825078324,4.2626798770413155,1.0986122886681098,8.112827478751374,2.5039167270129736,0
2442,15.59762678018409,14.826013740085338,14.444504476498158,13.453789331503568,10.688153644205986,8.960814343554494,7.854458817264487,6.850549805211358,0.0,4.74493212836325,7.141245122350491,7.4977617006225685,6.863803391452954,5.181783550292085,10.794050135837551,4.863563874177545,0
169,13.123860655923194,12.267966109085181,11.873812226738597,9.529884417576708,7.0430725759297665,6.625392368007956,4.919250732294404,4.22829253473184,0.0,1.6094379124341003,3.58351893845611,5.459585514144159,5.14166355650266,1.6094379124341003,7.674152921281675,2.7838882774937144,0
4380,14.57097114530496,13.610941183631605,13.856254533441122,11.709393979990042,9.42825427247326,6.391246872080648,5.025195445427586,4.1059436980654525,0.0,2.3978952727983707,5.003946305945459,6.450470422144176,6.54965074223381,0.6931471805599453,9.871532381294577,3.962139850494731,0
4468,14.469187642277559,13.747125287564677,13.227889379368541,12.080636965441297,10.569684824729475,8.771602824604447,7.719795989482493,7.073354459631703,0.0,3.6888794541139363,6.150602768446279,6.692083742506628,5.342334251964811,1.9459101490553132,9.619199713152362,3.767942661254392,0
354,13.75726356360019,12.71984851304413,12.77169038566123,11.742304733723586,9.760252084449375,7.714320426577639,6.613652638727434,5.711419901785413,0.0,4.969813299576001,5.860786223465865,3.5553480614894135,0.0,0.0,9.1345386585599,2.225769495825885,0
2370,14.088662045947622,12.734451309343747,13.276649762308951,12.22230370629059,10.097758266281222,9.09628662387467,6.785813608176895,5.099866427824199,1.3862943611198906,3.7612001156935624,6.021023349349527,6.411818267709897,4.060443010546419,0.6931471805599453,9.628392595589819,3.3879790905763025,0
3844,16.042615083380195,13.767575827806816,14.353302383366927,13.380757926815036,12.071904478779462,10.473101760691744,9.22691229596988,8.617581365447506,4.875197323201151,6.654152520183219,6.9440872082295275,7.43307534889858,4.30406509320417,0.0,10.932981961904135,4.35740788299209,0
423,14.021263688671004,13.09567560580724,12.717521674938482,11.42841713456235,9.16553127284097,6.848748098402105,4.152613470346076,2.653241964607215,0.0,2.1972245773362196,5.262690188904886,5.652489180268651,4.941642422609304,0.0,8.870522545103873,2.946669344914986,0
967,15.081318441795288,14.129652095836422,14.188377402678546,12.975988487611366,10.696665571221006,7.699932983005037,5.888046587909494,4.9279780604152466,2.995732273553991,5.971261839790462,6.450470422144176,6.461468176353717,5.552959584921617,0.0,10.490496137034405,3.8069318137687156,0
1972,13.896450063394468,13.062547553422728,12.92741969569208,10.623933702283855,7.261927092702751,6.458808392262012,4.100989104940769,2.791165107812717,0.0,0.0,4.543294782270004,6.887552571664617,5.3230099791384085,0.0,8.862766742283796,3.713867662331645,0
2931,15.31591216284301,14.295619765912598,14.376358443698232,13.542496383995527,10.691367473487073,6.525322869984546,3.122364924487357,2.2407096892759584,0.0,3.7376696182833684,6.75110146893676,6.884486652042782,6.150602768446279,0.0,10.875023758636262,4.192772008693016,0
2232,14.943189132785783,13.9437096465915,13.925752430391261,12.913477697836818,11.052360352454839,9.4720736681943,8.281977058867758,7.230490739491305,1.3862943611198906,3.6375861597263857,6.48768401848461,7.341483852363161,5.117993812416755,0.0,10.052381583217564,4.203244262117772,0
4771,14.371761892468264,13.619038270175045,13.343160337625978,11.92114344710793,10.045746375109873,7.1225440259135935,5.8990750978146345,4.922896379788249,2.3978952727983707,5.135798437050262,5.8522024797744745,6.206575926724928,4.804021044733257,1.0986122886681098,9.539859923169542,3.3504355781188995,0
2852,14.562642387964482,13.492705498533157,13.675607710662483,12.239245298290239,9.836797384933279,7.91906523924745,6.364750756851911,5.323985113296614,0.0,3.4011973816621555,5.648974238161206,7.009408932708637,5.916202062607435,0.0,9.909569022851995,4.016983441064633,0
5042,12.53612611156332,11.688792905357717,11.213957276568145,9.57254997141339,7.507086163337798,5.875492370855561,5.103518288242969,4.407938016458383,0.0,4.143134726391533,4.605170185988092,5.231108616854587,3.6888794541139363,0.0,7.362645270417825,2.348195604246098,0
3883,13.261888074247688,12.649319932597272,11.78533373450195,9.416801542956618,6.198681947871933,4.28496492183075,3.2347491740244907,2.33214389523559,0.0,4.110873864173311,5.365976015021851,4.969813299576001,3.6635616461296463,0.0,7.829630389150193,2.414289082574047,0
978,14.712109186834216,13.716719085486357,14.054292942749143,11.853617357735624,9.124161375734285,7.955845905302667,7.187808324269427,6.571862874225933,0.0,2.9444389791664403,4.634728988229636,6.658011045870748,6.963189985870238,4.8283137373023015,10.17652542012418,4.3580288563878105,0
2975,14.150738163210244,13.352945434310948,12.985664229880816,11.822722195795677,10.774180319746188,9.316509560569894,7.569824503971221,5.801816214927566,0.6931471805599453,3.9889840465642745,5.7899601708972535,5.869296913133774,3.8066624897703196,1.0986122886681098,9.350884616968491,2.991480824696633,0
5142,12.90307588194148,12.08348006252085,11.580501867071249,10.052756335271779,8.38405029474596,6.200306313711332,4.168214410788556,3.462606009790799,1.3862943611198906,4.499809670330265,4.8283137373023015,5.1647859739235145,0.0,0.0,7.77779262633883,2.2025973236386096,0
3232,13.320539090257002,12.240160013274313,12.01277790294525,11.205413404847976,8.090555518075272,6.354717806406837,2.9231615807191558,1.9878743481543455,0.0,3.4339872044851463,4.983606621708336,5.262690188904886,3.8066624897703196,0.0,8.584477938221834,2.442610505269293,0
1406,12.63317758113712,11.501162552382864,11.320063755412356,10.166017187944476,9.216878948815765,7.0239370332715465,3.8979240810486444,2.1400661634962708,0.0,2.0794415416798357,5.293304824724492,4.430816798843313,0.0,0.0,7.743269700829004,1.9681713422967817,0
955,15.375466061682964,14.663161441745672,14.332712847513507,12.702563008675023,10.189125036240121,8.290794347381356,7.251912198361897,6.1501762382628025,3.8918202981106265,6.692083742506628,7.053585727193677,7.111512116496157,5.8888779583328805,0.6931471805599453,10.44511392545483,4.370138063008629,0
3424,14.175742847041255,13.368800240793213,13.255042556998461,11.2561436893756,8.13871075463796,6.604079316776007,4.1956970564823886,3.3141860046725258,0.0,4.060443010546419,6.1779441140506,6.452048954437226,4.912654885736052,0.0,9.20029003612268,3.555348061489414,0
5445,13.664144613825592,12.908735656621099,12.429454968336202,11.045630164887868,8.364601296052973,6.01713229385656,4.590056548178043,3.597312260588446,4.6443908991413725,4.990432586778736,5.318119993844216,5.4510384535657,1.0986122886681098,0.0,8.636574948436317,2.4828844044072325,0
5412,14.82717979458128,14.099832366046098,13.805998864895486,12.436569097889567,9.373759396267074,7.4127640174265625,6.414605840229089,5.504924949222147,0.0,1.3862943611198906,4.955827057601261,7.2875606403097235,6.481577129276431,0.0,10.026457114879811,4.324333318440863,0
725,12.19770069837383,11.04326737601857,11.026909520112811,10.033295772748021,7.975014489992224,5.927725706140976,4.865224091322398,4.335982696172475,0.0,2.833213344056216,4.709530201312334,3.970291913552122,0.0,0.0,7.3987862754199485,1.5417428996627487,0
4013,15.093515646579679,13.387993227116448,13.81843876657377,12.943947463647428,11.658252761557394,10.258742989451314,9.12125776055159,8.456997227712785,2.70805020110221,6.0867747269123065,6.626717749249025,6.639875833826536,3.295836866004329,0.0,10.47928597812618,3.7266422285339735,0
5625,13.512203041625153,12.432904984892378,12.405508988583652,11.500744578275993,7.990780044308533,5.372496764722288,3.775057150354989,3.1484533605716547,0.0,0.0,4.983606621708336,6.075346031088684,5.303304908059076,2.5649493574615367,8.865029186687766,3.2552954157417706,0
3948,15.185524153745172,14.362269941072444,14.463697401196619,11.873229316451923,8.443869526997394,6.3657829262193095,5.280662431309316,4.123903364463645,0.0,2.70805020110221,4.127134385045092,6.75110146893676,6.755768921984255,4.219507705176107,10.41655067124231,4.221377613561216,1
3033,14.203389803935817,13.08794169048176,13.217921344688618,12.252122391514717,10.92881025203251,8.643649615368796,6.440627510481866,5.202907181743378,3.1780538303479458,5.204006687076795,5.176149732573829,5.762051382780177,5.111987788356544,1.0986122886681098,9.770527425279898,3.0852405307422077,0
4167,13.426066967168815,12.507140477619924,12.278849482115927,10.408463097913074,7.938837910856647,5.562986664690745,4.04305126783455,3.2108436531709366,0.0,4.59511985013459,5.484796933490655,5.0238805208462765,2.1972245773362196,0.0,8.316055720364643,2.3862575687181606,0
5394,14.508085524841192,13.270401930468672,13.40601227753988,12.967271621570585,11.29796955326752,8.927115020241343,7.609316958143101,6.9724187923078595,1.6094379124341003,4.919980925828125,6.1463292576688975,6.431331081933479,4.23410650459726,0.6931471805599453,10.271666075858276,3.4657359027997265,0
2305,13.992110108594048,13.007730225650803,13.04979569531765,11.763897390159201,9.111922367884931,7.822564914574494,6.521651524352593,5.4860409726309864,3.6109179126442243,5.147494476813453,5.723585101952381,5.564520407322694,4.867534450455582,0.0,9.389323027504624,3.030865389774956,0
1398,14.539241840209323,13.68958593182219,13.691402737961065,11.654730536126891,8.31691130924529,6.865786794159636,5.201806466167193,4.581901559048737,1.3862943611198906,5.0689042022202315,6.641182169740591,6.697034247666484,4.605170185988092,0.0,9.64711032991276,3.796918198295642,0
1582,14.396589330733786,14.016009074968201,12.851253884655788,10.261280870861025,8.052742118160147,6.824808358161211,4.796616650559047,3.632309102625542,0.0,4.584967478670572,5.942799375126701,6.298949246855942,4.04305126783455,0.0,8.718990524710849,3.307885204520504,0
2470,14.594244709862952,13.26619563349769,13.620334373326612,12.94491950534111,10.29095160953474,7.461410480723483,5.264760583019194,4.29592393562047,0.0,2.0794415416798357,6.222576268071369,7.183870715062453,5.241747015059643,0.0,10.186408307886198,4.061696143542487,0
5487,13.217400429003451,11.944998748180831,12.306105293272498,11.243108195733344,9.292307380840173,6.234018491942015,4.65586330030361,3.681351187693145,2.3978952727983707,4.204692619390966,5.54907608489522,5.918893854273146,2.302585092994046,0.0,8.66406026722579,2.8689314266582953,0
1666,14.543376651069476,13.346586345938103,13.619511367345833,12.779365897614639,10.54645923479427,8.946413887878798,7.687447060942268,6.628834712198929,0.6931471805599453,4.795790545596741,6.371611847231857,6.210600077024653,3.091042453358316,0.0,10.136779434902152,3.342540519505866,0
1212,13.524375464023139,12.676865338383324,12.65666598300608,10.141622174149296,6.5720027832852725,6.266441247062209,3.1570004211501135,2.4765384001174837,0.0,4.174387269895637,5.308267697401205,5.384495062789089,3.6888794541139363,0.0,8.387539983189367,2.585711348909966,0
